idx,t_rel_ns,t_abs_ns,x,y,z,yaw
2147,35783335199,37933335311,-0.3507528032896832,1.5923050012461675,0.0005544730653448264,-1.6066694907803836
2148,35800001867,37950001979,-0.3510508369527886,1.5839833371946384,0.0005548992311367125,-1.6065529735988484
2149,35816668534,37966668646,-0.3513479161987946,1.5756619104673915,0.0005556219119336469,-1.6064306539546327
2150,35833335202,37983335314,-0.3516442810854589,1.5673404829195594,0.0005557772187472885,-1.6063147896350278
2151,35850001869,38000001981,-0.3519396921400877,1.5590185774407395,0.0005563780532702004,-1.606211517247395
2152,35866668537,38016668649,-0.3522341489751534,1.5506971477046307,0.0005569773795204365,-1.6060991206672657
2153,35883335204,38033335316,-0.35252765329717733,1.5423752400375557,0.000557187769495519,-1.6059961731737793
2154,35900001872,38050001984,-0.3528186776901799,1.5340344948474618,0.0007824765600958566,-1.6055788014313317
2155,35916668539,38066668651,-0.3531014617832032,1.5258062730436313,0.0005583923503054388,-1.6059061410703244
2156,35933335207,38083335319,-0.3533931439918944,1.5174660052404414,0.0006688387879073472,-1.6057064834188337
2157,35950001875,38100001987,-0.353680809375247,1.5091891518196892,0.0005594566734378628,-1.6058300417859515
2158,35966668542,38116668654,-0.3539728840942283,1.5008662888377236,0.0005597840131275713,-1.6057881018392437
2159,35983335210,38133335322,-0.3542640056406707,1.4925429479247803,0.0005601396485343377,-1.605701886102503
2160,36000001877,38150001989,-0.35455417333529676,1.4842198443361279,0.0005604341715242567,-1.6056290887566367
2161,36016668545,38166668657,-0.35484433978536223,1.4758974560027354,0.000560996913802166,-1.6055657435485644
2162,36033335212,38183335324,-0.3551335524778251,1.4675753049936358,0.0005614389390929118,-1.605506545273686
2163,36050001880,38200001992,-0.3554222870370357,1.459254345529582,0.0005618355051150071,-1.6054490128212546
2164,36066668547,38216668659,-0.35571101963974594,1.4509345781576293,0.0005626045975708582,-1.6054110366783538
2165,36083335215,38233335327,-0.3559997559434759,1.4426124266014706,0.000562762747442409,-1.605347510984164
2166,36100001882,38250001994,-0.35628729927066133,1.4342905120960587,0.0005633064423193854,-1.6052695649478275
2167,36116668550,38266668662,-0.3565746050238742,1.4259678820618473,0.0005638348604771175,-1.6052169876960567
2168,36133335217,38283335329,-0.356861433864842,1.4176457283174217,0.000564064501220788,-1.6051597702807217
2169,36150001885,38300001997,-0.357147785662916,1.4093230971890733,0.0005647702256690805,-1.6051005550227315
2170,36166668553,38316668665,-0.3574331804445474,1.4010035644060845,0.0005653403268739037,-1.6050499924414776
2171,36183335220,38333335332,-0.35771810136990134,1.3926818853102378,0.0005655818530670901,-1.604959251188917
2172,36200001888,38350002000,-0.35800230797013916,1.3843592517201004,0.0005659265583976142,-1.6048998525299834
2173,36216668555,38366668667,-0.3582862756196317,1.3760368562748482,0.0005664347990152666,-1.6048612000670952
2174,36233335223,38383335335,-0.358570004983212,1.367714222137638,0.0005670320700594399,-1.6048152513075455
2175,36250001890,38400002002,-0.3588532585993387,1.3593911106165262,0.0005672858619663901,-1.6047732819739333
2176,36266668558,38416668670,-0.35913087420769935,1.3511993613547195,0.0005698553296431535,-1.6043426985455917
2177,36283335225,38433335337,-0.3594063350267953,1.3428135367620289,0.0005681596488724779,-1.6043402894012249
2178,36300001893,38450002005,-0.3596859636275681,1.3345314291065091,0.0005694805969219137,-1.604547692981057
2179,36316668560,38466668672,-0.3599651875074078,1.3261887626247302,0.0005691319715328551,-1.6047668257848824
2180,36333335228,38483335340,-0.36024985848448937,1.3178766199922285,0.0005697456323896642,-1.6048515849742873
2181,36350001895,38500002007,-0.36053310749766554,1.309557561584295,0.0005699696147670102,-1.6047767632353311
2182,36366668563,38516668675,-0.36081588276855886,1.3012356416082254,0.0005703120576885213,-1.6047366107941297
2183,36383335231,38533335343,-0.3610986580774504,1.2929134832137297,0.0005708035124619662,-1.60470691663281
2184,36400001898,38550002010,-0.3613807186174827,1.2845910855802163,0.0005711597268130532,-1.6046763934405297
2185,36416668566,38566668678,-0.3616630174016565,1.2762684498018062,0.0005717994401543819,-1.6046354121948967
2186,36433335233,38583335345,-0.361944838358773,1.267947005568447,0.0005721999793735335,-1.6045843153529762
2187,36450001901,38600002013,-0.36222642217121526,1.2596243689694424,0.0005726597484386236,-1.6045413421930204
2188,36466668568,38616668680,-0.36250800486597284,1.251302686044126,0.0005731344169417169,-1.6044952214962724
2189,36483335236,38633335348,-0.36278887352736455,1.2429802870429503,0.0005733546367341084,-1.60444478535969
2190,36500001903,38650002015,-0.363069265122309,1.2346574106578514,0.0005740658413737007,-1.6043931861192937
2191,36516668571,38666668683,-0.3633491806962671,1.2263342953072724,0.0005744335664499261,-1.6043616638997265
2192,36533335238,38683335350,-0.36362885732858863,1.2180116565200056,0.0005747860126761878,-1.6043132127486575
2193,36550001906,38700002018,-0.3639080567478062,1.209689017185666,0.0005753761234735196,-1.6042644304332425
2194,36566668573,38716668685,-0.36418725700583965,1.201366139432914,0.0005756086072750993,-1.6042280942102443
2195,36583335241,38733335353,-0.36446574124134445,1.1930434992779764,0.0005761528840794035,-1.604181632740376
2196,36600001908,38750002020,-0.36474398720004575,1.184720858849508,0.0005766073771731365,-1.6041376589111123
2197,36616668576,38766668688,-0.3650215168573497,1.17639917127413,0.0005770309357118454,-1.6040800789281997
2198,36633335244,38783335356,-0.36529904815585046,1.1680760531882184,0.0005774544968074174,-1.6040294641859867
2199,36650001911,38800002023,-0.3655758635115917,1.1597534111185497,0.0005779663333408851,-1.6039750359411973
2200,36666668579,38816668691,-0.36585244212306756,1.1514295766832416,0.0005782840802964483,-1.603943839129039
2201,36683335246,38833335358,-0.3661285425070773,1.1431069337929785,0.0005786159725536772,-1.603901524787455
2202,36700001914,38850002026,-0.3664044047898297,1.1347833369554805,0.0005794392273654916,-1.6038595339637216
2203,36716668581,38866668693,-0.3666800283466995,1.1264609319365775,0.0005795915517754348,-1.603826677108825
2204,36733335249,38883335361,-0.3669551749313358,1.118138049533753,0.0005801752564622629,-1.6037838590276545
2205,36750001916,38900002028,-0.3672298446979408,1.1098156434207156,0.0005804005791647133,-1.6037410419526503
2206,36766668584,38916668696,-0.367503799121295,1.1014927596502244,0.0005810271030037938,-1.6037015411029305
2207,36783335251,38933335363,-0.3677779922545238,1.0931701145716977,0.0005812963758499314,-1.6036698417434503
2208,36800001919,38950002031,-0.36805170817464844,1.0848474689460983,0.000581803313267139,-1.6036283494578538
2209,36816668586,38966668698,-0.36832542407121965,1.0765248233204987,0.0005823251518269256,-1.6035900072417095
2210,36833335254,38983335366,-0.3685986637348234,1.0682019387294162,0.0005826376211065564,-1.6035513362218485
2211,36850001922,39000002034,-0.3688709491226485,1.0598792914626176,0.0005831571985357615,-1.603512827705657
2212,36866668589,39016668701,-0.369143712411964,1.0515561679060497,0.0005833497053907103,-1.6034859398595864
2213,36883335257,39033335369,-0.3694159973142752,1.0432337590576701,0.0005840033926769824,-1.6034475961705754
2214,36900001924,39050002036,-0.3696885212471007,1.0349113504828336,0.0005842700271112977,-1.6034143991727396
2215,36916668592,39066668704,-0.3699605686605445,1.0265879876872295,0.0005850276472451016,-1.6033813625717728
2216,36933335259,39083335371,-0.370232377862509,1.0182651014549489,0.0005853080531089928,-1.603355801923703
2217,36950001927,39100002039,-0.3705039490232045,1.0099422149491413,0.0005853496638365232,-1.6033299088150144
2218,36966668594,39116668706,-0.37077551905333406,1.0016193284433152,0.0005861065294078453,-1.6032996946610967
2219,36983335262,39133335374,-0.37104661280338913,0.9932962029720055,0.0005866838279841696,-1.6032701430025789
2220,37000001929,39150002041,-0.3713174684506235,0.9849733156455942,0.0005868882207147782,-1.6032478994800519
2221,37016668597,39166668709,-0.37158808562351797,0.9766501896272224,0.0005873008530125396,-1.6032241609567843
2222,37033335264,39183335376,-0.37185846483113977,0.9683265864984715,0.000587772713877808,-1.6031946104139716
2223,37050001932,39200002044,-0.37212836604227567,0.9600040557055554,0.000588199115687498,-1.6031688815741034
2224,37066668599,39216668711,-0.3723977899468754,0.9516809283194985,0.0005893549208387248,-1.6031389899212052
2225,37083335267,39233335379,-0.3726672156362019,0.9433582777703243,0.0005890355120223429,-1.6031250475911876
2226,37100001935,39250002047,-0.3729368792779197,0.9350351506578224,0.0005893572300442428,-1.603109774911995
2227,37116668602,39266668714,-0.3732060651078065,0.9267123806258782,0.0005900358211386289,-1.6030868609792341
2228,37133335270,39283335382,-0.3734752521678093,0.9183891337571006,0.0005902822799505118,-1.6030734123674415
2229,37150001937,39300002049,-0.3737437231437319,0.9100663629045637,0.0005907064210557641,-1.6030581375681556
2230,37166668605,39316668717,-0.37401290964300593,0.9017432352449904,0.0005912211002209971,-1.6030445221658436
2231,37183335272,39333335384,-0.37428161857964676,0.893420822293619,0.0005916754198272886,-1.603024929110012
2232,37200001940,39350002052,-0.374550566505031,0.8850979327789367,0.0005921152159983857,-1.6030084910692053
2233,37216668607,39366668719,-0.37481879999208617,0.8767742079791752,0.0005926432899511696,-1.6029970322389817
2234,37233335275,39383335387,-0.3750870327945277,0.8684516752715356,0.0005927392286384434,-1.6029862439481788
2235,37250001942,39400002054,-0.3753555039452149,0.8601285467913614,0.0005933123818087015,-1.6029671466751483
2236,37266668610,39416668722,-0.3756232598559738,0.8518051790721614,0.0005940483174081818,-1.602950537987147
2237,37283335277,39433335389,-0.37589101667620883,0.8434815729345496,0.000594381922584173,-1.6029442278740753
2238,37300001945,39450002057,-0.37615877267129116,0.835158562842991,0.0005948049335502785,-1.602933933405562
2239,37316668613,39466668725,-0.376426529340315,0.8268353143330168,0.0005949746255186849,-1.6029279576145616
2240,37333335280,39483335392,-0.3766942852366291,0.8185121850322433,0.0005955466481236523,-1.602915501062311
2241,37350001948,39500002060,-0.37696180226652154,0.810189651503996,0.0005959692813823731,-1.6028869412566462
2242,37366668615,39516668727,-0.377229557969072,0.8018669990400726,0.0005963177859963679,-1.6028655232490536
2243,37383335283,39533335395,-0.37749755242027677,0.793543750803621,0.0005968901856695042,-1.6028404471979878
2244,37400001950,39550002062,-0.37776507037409013,0.7852207404385355,0.0005970744014992487,-1.6028133853127684
2245,37416668618,39566668730,-0.3780318739230182,0.7768965371607311,0.00059758531403116,-1.6028074072008969
2246,37433335285,39583335397,-0.3782989149182611,0.7685734070393639,0.0005979326889321517,-1.6027839958270982
2247,37450001953,39600002065,-0.3785657174391641,0.7602500382260361,0.0005984883034002962,-1.6027650639630155
2248,37466668620,39616668732,-0.3788322806453479,0.7519278612312938,0.0005987455160310445,-1.6027270398735518
2249,37483335288,39633335400,-0.37909813021558364,0.743603656859352,0.0005994486359960951,-1.602712423546756
2250,37500001955,39650002067,-0.3793654067075404,0.7352811230575366,0.0006012119952318288,-1.6026712412869641
2251,37516668623,39666668735,-0.37963101797429233,0.7269593025963305,0.0006001116958282848,-1.602660285776653
2252,37533335290,39683335402,-0.37989662699435706,0.7186372437166607,0.0006006058191068374,-1.6026141229777198
2253,37550001958,39700002070,-0.3801620003072901,0.7103133964253021,0.0006006823367341604,-1.6026069834329038
2254,37566668626,39716668738,-0.38042713365134323,0.7019902641156651,0.0006012204116479037,-1.6025764292243763
2255,37583335293,39733335405,-0.38069202856816325,0.6936668931140679,0.000601936923843642,-1.6025528464410486
2256,37600001961,39750002073,-0.38095644728012373,0.6853434023562017,0.0006023397585480992,-1.6025345801403776
2257,37616668628,39766668740,-0.3812208650673815,0.6770209844812403,0.0006025488764813822,-1.602508179010761
2258,37633335296,39783335408,-0.38148504521534243,0.6686973742406251,0.0006031301482547626,-1.6024862566145366
2259,37650001963,39800002075,-0.38174922532530514,0.660374002418436,0.0006035624081762092,-1.6024733059611522
2260,37666668631,39816668743,-0.38201364324022064,0.6520512269158368,0.0006039503404596558,-1.6024478981759596
2261,37683335298,39833335410,-0.38227782308575925,0.6437283319304967,0.0006042037858178666,-1.6024259788264392
2262,37700001966,39850002078,-0.38254176437718884,0.6354049598347679,0.0006048889883080592,-1.6024048852645525
2263,37716668633,39866668745,-0.3828049905692292,0.6270819445460823,0.0006052154321718493,-1.6023929303908384
2264,37733335301,39883335413,-0.38306893232717354,0.6187584532411479,0.0006056920188790077,-1.6023725032308171
2265,37750001968,39900002080,-0.38333239671091235,0.6104356766444184,0.0006059890368865929,-1.6023590529979332
2266,37766668636,39916668748,-0.3835953846550386,0.6021121842453493,0.0006065535230288377,-1.6023479251907444
2267,37783335304,39933335416,-0.3838583724950606,0.5937890494739183,0.0006069242936783397,-1.6023341430784677
2268,37800001971,39950002083,-0.3841213606367232,0.585465795493279,0.0006071907565428608,-1.60232368250553
2269,37816668639,39966668751,-0.3843841097524259,0.5771426604483099,0.0006077548651907928,-1.6023047483891821
2270,37833335306,39983335418,-0.38464685949951755,0.5688194061941378,0.0006080060500576379,-1.6022989361972786
2271,37850001974,40000002086,-0.38490913249546566,0.5604959129744741,0.0006083756907810649,-1.6022911316176693
2272,37866668641,40016668753,-0.3851721199631867,0.5521728974122505,0.0006088954726432851,-1.6022771814286927
2273,37883335309,40033335421,-0.3854339157224773,0.543849403645514,0.0006095176790803613,-1.6022645562879352
2274,37900001976,40050002088,-0.3856966653609104,0.5355263878097669,0.0006096645555230095,-1.6022590788629019
2275,37916668644,40066668756,-0.3859589376639178,0.5272032522177321,0.0006102130093181688,-1.6022476167383681
2276,37933335311,40083335423,-0.38622121066897463,0.5188799974164953,0.0006104038359045041,-1.6022439657881034
2277,37950001979,40100002091,-0.38648348329262183,0.5105566234060389,0.0006109224878406491,-1.6022325048525807
2278,37966668646,40116668758,-0.38674575557663016,0.5022336070232171,0.0006113964357098415,-1.6022223727048606
2279,37983335314,40133335426,-0.3870075517925452,0.4939103516749148,0.000611556706300825,-1.6022203805043735
2280,38000001981,40150002093,-0.3872695858423025,0.48558721580934944,0.0006120004752428344,-1.6022129077592864
